address,protocol_type,label,protocol
0xacd43e627e64355f1861cec6d3a6688b31a6f952,assets,DAI,yearn
0xec0d8d3ed5477106c6d4ea27d90a60e594693c90,assets,GUSD,yearn
0x37d19d1c4e1fa9dc47bd1ea12f742a0887eda74a,assets,TUSD,yearn
0x597ad1e0c13bfe8025993d9e79c69e1c0233522e,assets,USDC,yearn
0x2f08119c6f07c006695e079aafc638b8789faf18,assets,USDT,yearn
0xfeb4acf3df3cdea7399794d0869ef76a6efaff52,assets,VaultRegistryV2,yearn
0xe1237aa7f535b0cc33fd973d66cbf830354d16c7,assets,WETH,yearn
0xd0660cd418a64a1d44e9214ad8e459324d8157f1,assets,WOOFY,yearn
0xba2e7fed597fd0e3e70f5130bcdbbfe06bb94fe1,assets,YFI,yearn
0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,assets,YFI Token,yearn
0x3a22df48d84957f907e67f4313e3d43179040d6e,assets,YearnGovernance (Balancer v1),yearn
0x033e52f513f9b98e129381c6708f9faa2dee5db5,assets,YearnRewards (Balancer v1),yearn
0xb01419e74d8a2abb1bbad82925b19c36c191a701,assets,YearnRewards (Gov. Staking v1),yearn
0x0001fb050fe7312791bf6475b96569d83f695c9f,assets,YearnRewards (Yearn v1),yearn
0x29e240cfd7946ba20895a7a02edb25c210f9f324,assets,aLINK,yearn
0x9ca85572e6a3ebf24dedd195623f188735a5179f,assets,curve.fi/3pool LP,yearn
0x2994529c0652d127b7842094103715ec5299bbed,assets,curve.fi/busd LP,yearn
0x7ff566e1d69deff32a7b244ae7276b9f90e9d0f6,assets,curve.fi/sbtc LP,yearn
0x5dbcf33d8c2e976c6b560249878e6f1491bca25c,assets,curve.fi/y LP,yearn
0x04bc0ab673d88ae9dbc9da2380cb6b79c4bca9ae,assets,yBUSDv3,yearn
0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,assets,yDAIv2,yearn
0xc2cb1040220768554cf699b0d863a3cd4324ce32,assets,yDAIv3,yearn
0x73a052500105205d34daf004eab301916da8190f,assets,yTUSDv2,yearn
0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,assets,yUSDCv2,yearn
0x26ea744e5b887e5205727f55dfbe8685e3b21951,assets,yUSDCv3,yearn
0x83f798e925bcd4017eb265844fddabb448f1707d,assets,yUSDTv2,yearn
0xe6354ed5bc4b393a5aad09f21c46e101e692d447,assets,yUSDTv3,yearn
0x04aa51bbcb46541455ccf1b8bef2ebc5d3787ec9,assets,yWBTCv2,yearn
0xf61718057901f84c4eec4339ef8f0d86d2b45600,assets,ysUSDv2,yearn
0xb8c3b7a2a618c552c23b1e4701109a9e756bab67,assets,yv1INCH,yearn
0x9d409a0a012cfba9b15f6d4b36ac57a46966ab9a,assets,yvBOOST,yearn
0x625b7df2fa8abe21b0a976736cda4775523aed1e,assets,yvCurve-HBTC,yearn
0x27b7b1ad7288079a66d12350c828d3c00a6f07d7,assets,yvCurve-IronBank,yearn
0x7047f90229a057c13bf847c0744d646cfb6c9e1a,assets,yvCurve-renBTC,yearn
0xb4d1be44bff40ad6e506edf43156577a3f8672ec,assets,yvCurve-sAave,yearn
0x8414db07a7f743debafb402070ab01a4e0d2e45e,assets,yvCurve-sBTC,yearn
0x986b4aff588a109c09b50a03f42e4110e29d353f,assets,yvCurve-sETH,yearn
0xdcd90c7f6324cfa40d7169ef80b12031770b4325,assets,yvCurve-stETH,yearn
0x19d3364a399d251e894ac732651be8b0e4e85001,assets,yvDAI,yearn
0xe11ba472f74869176652c35d30db89854b5ae84d,assets,yvHEGIC,yearn
0x5f18c75abdae578b483e5f43f12a39cf75b973a9,assets,yvUSDC,yearn
0xcb550a6d4c8e3517a939bc79d0c7093eb7cf56b5,assets,yvWBTC,yearn
0xa9fe4601811213c340e850ea305481aff02f5b28,assets,yvWETH,yearn
0xe14d13d8b3b85af791b2aadd661cdbd5e6097db1,assets,yvYFI,yearn
0x03403154afc09ce8e44c3b185c82c6ad5f86b9ab,assets,yva3CRV,yearn
0xe625f5923303f1ce7a43acfefd11fd12f30dbca4,assets,yvankrCRV,yearn
0xa8b1cb4ed612ee179bdea16cca6ba596321ae52d,assets,yvbBTC/sbtcCRV,yearn
0x629c759d1e83efbf63d84eb3868b564d9521c129,assets,yvcDAI+cUSDC,yearn
0x5533ed0a3b83f70c3c4a1f69ef5546d3d4713e44,assets,yvcrvPlain3andSUSD,yearn
0x5334e150b938dd2b6bd040d9c4a03cff0ced3765,assets,yvcrvRenWBTC,yearn
0x8e6741b456a074f0bc45b8b82a755d4af7e965df,assets,yvdusd3CRV,yearn
0xc5bddf9843308380375a611c18b50fb9341f502a,assets,yveCRV-DAO,yearn
0x98b058b2cbacf5e99bc7012df757ea7cfebd35bc,assets,yveursCRV,yearn
0xcc7e70a958917cce67b4b87a8c30e6297451ae98,assets,yvgusd3CRV,yearn
0x46afc2dfbd1ea0c0760cad8262a5838e803a37e5,assets,yvhCRV,yearn
0x39546945695dcb1c037c836925b355262f551f55,assets,yvhusd3CRV,yearn
0x96ea6af74af09522fcb4c28c269c26f59a31ced6,assets,yvlinkCRV,yearn
0xe0db48b4f71752c4bef16de1dbd042b82976b8c7,assets,yvmUSD,yearn
0x0fcdaedfb8a7dfda2e9838564c5a1665d856afdf,assets,yvmusd3CRV,yearn
0x7f83935ecfe4729c4ea592ab2bc1a32588409797,assets,yvoBTC/sbtcCRV,yearn
0x123964ebe096a920dae00fb795ffbfa0c9ff4675,assets,yvpBTC/sbtcCRV,yearn
0xbacb69571323575c6a5a3b4f9eede1dc7d31fbc1,assets,yvsaCRV,yearn
0x07fb4756f67bd46b748b16119e802f1f880fb2cc,assets,yvtbtc/sbtcCrv,yearn
0xfe39ce91437c76178665d64d7a2694b0f6f17fe3,assets,yvusdn3CRV,yearn
0x1b5eb1173d2bf770e50f10410c9a96f7a8eb6e75,assets,yvusdp3CRV,yearn
0xf6c9e9af314982a4b38366f4abfaa00595c5a6fc,assets,yvust3CRV,yearn
